transaction_id,user_id,merchant_id,amount,transaction_time,city,state,device_id,device_type,bank_name,merchant_category,payment_method,transaction_status,failure_reason,fraud_flag,hour_of_day,midnight_flag,high_value_flag,new_device_flag,velocity_flag,location_risk_flag,risk_score,risk_level
TXN0059664,U02754,M5328,1656.45,2025-10-15 05:42:00,Pune,Maharashtra,DEV40692,Android,HDFC,Grocery,UPI,Success,,0,5,0,0,0,0,0,0,Low
TXN0059665,U04859,M5103,1631.9,2025-07-02 14:48:00,Jaipur,Rajasthan,DEV69566,Android,PNB,Food Delivery,Credit Card,Success,,0,14,0,0,0,0,0,0,Low
TXN0059666,U01326,M2052,650.83,2025-07-29 02:35:00,Hyderabad,Telangana,DEV39015,Android,Axis,Travel,UPI,Success,,0,2,1,0,0,0,0,20,Low
TXN0059667,U00458,M7864,5056.42,2025-12-20 04:47:00,Ahmedabad,Gujarat,DEV30866,iPhone,Kotak,Fashion,Credit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0059668,U03874,M5243,4525.36,2025-08-13 15:43:00,Ahmedabad,Gujarat,DEV99922,iPhone,Yes Bank,Fashion,Credit Card,Success,,0,15,0,0,0,0,0,0,Low
TXN0059669,U00912,M9811,2710.03,2025-11-13 04:28:00,Mumbai,Maharashtra,DEV83147,iPhone,Kotak,Electronics,UPI,Success,,0,4,1,0,0,0,1,35,Medium
TXN0059670,U04527,M4092,273.66,2025-02-26 12:06:00,Hyderabad,Telangana,DEV86490,iPhone,Axis,Food Delivery,UPI,Success,,0,12,0,0,0,0,0,0,Low
TXN0059671,U03255,M7698,2432.4,2025-10-30 09:21:00,Chennai,Tamil Nadu,DEV72411,iPhone,Yes Bank,Fashion,Debit Card,Success,,0,9,0,0,0,1,0,35,Medium
TXN0059672,U04754,M8888,583.69,2025-09-11 02:55:00,Hyderabad,Telangana,DEV64529,iPhone,Axis,Utilities,UPI,Success,,0,2,1,0,0,0,0,20,Low
TXN0059673,U04459,M5425,418.51,2025-08-03 13:47:00,Pune,Maharashtra,DEV46291,iPhone,Yes Bank,Fashion,Debit Card,Success,,0,13,0,0,0,0,0,0,Low
TXN0059674,U00262,M7753,2847.67,2025-12-29 16:51:00,Bangalore,Karnataka,DEV62772,Android,PNB,Fuel,Wallet,Success,,0,16,0,0,0,0,0,0,Low
TXN0059675,U04624,M4600,6424.44,2025-12-20 08:28:00,Pune,Maharashtra,DEV87292,iPhone,Kotak,Travel,Debit Card,Success,,0,8,0,0,0,0,0,0,Low
TXN0059676,U01595,M5223,230.61,2025-07-29 22:08:00,Hyderabad,Telangana,DEV53347,Android,PNB,Electronics,UPI,Success,,0,22,0,0,1,0,0,30,Low
TXN0059677,U01176,M7492,358.2,2025-02-17 19:34:00,Kolkata,West Bengal,DEV93066,Android,Yes Bank,Fuel,Wallet,Success,,0,19,0,0,0,0,0,0,Low
TXN0059678,U01561,M7358,494.96,2025-06-01 03:07:00,Kolkata,West Bengal,DEV92991,iPhone,Axis,Fuel,UPI,Success,,0,3,1,0,0,0,0,20,Low
TXN0059679,U03791,M5663,6588.87,2025-12-14 17:07:00,Mumbai,Maharashtra,DEV22028,Android,Kotak,Grocery,UPI,Success,,0,17,0,0,1,0,1,45,Medium
TXN0059680,U03114,M2006,2384.08,2025-09-13 12:32:00,Kolkata,West Bengal,DEV65194,iPhone,Yes Bank,Travel,Wallet,Failed,Authentication Failure,0,12,0,0,0,0,0,0,Low
TXN0059681,U01982,M4281,2268.2,2025-12-22 02:07:00,Bangalore,Karnataka,DEV20184,iPhone,Axis,Fuel,Wallet,Success,,0,2,1,0,1,0,0,50,Medium
TXN0059682,U00898,M5930,1406.5,2025-01-20 03:47:00,Bangalore,Karnataka,DEV62521,Android,Axis,Fuel,Credit Card,Success,,0,3,1,0,0,0,0,20,Low
TXN0059683,U01107,M2410,1542.63,2025-05-05 01:14:00,Kolkata,West Bengal,DEV74178,iPhone,Kotak,Food Delivery,Wallet,Success,,0,1,1,0,0,0,0,20,Low
TXN0059684,U03788,M6524,685.47,2025-11-16 15:42:00,Ahmedabad,Gujarat,DEV91620,Android,HDFC,Grocery,Credit Card,Success,,0,15,0,0,0,0,0,0,Low
TXN0059685,U02533,M8008,335.77,2025-05-11 20:40:00,Jaipur,Rajasthan,DEV74930,iPhone,PNB,Utilities,Credit Card,Success,,0,20,0,0,0,0,0,0,Low
TXN0059686,U03327,M8175,3030.76,2025-01-27 19:45:00,Pune,Maharashtra,DEV48986,Android,Kotak,Travel,Wallet,Success,,0,19,0,0,0,0,0,0,Low
TXN0059687,U00112,M1493,1272.37,2025-10-20 01:46:00,Lucknow,Uttar Pradesh,DEV28726,Android,Yes Bank,Utilities,UPI,Success,,0,1,1,0,0,0,0,20,Low
TXN0059688,U04670,M5195,591.45,2025-07-02 23:39:00,Delhi,Delhi,DEV90962,Android,Axis,Travel,Debit Card,Success,,0,23,0,0,0,0,1,15,Low
TXN0059689,U03109,M6032,2003.59,2025-11-08 14:23:00,Mumbai,Maharashtra,DEV29127,Android,PNB,Electronics,Credit Card,Success,,0,14,0,0,0,0,1,15,Low
TXN0059690,U02982,M1521,470.08,2025-01-07 20:27:00,Delhi,Delhi,DEV66873,iPhone,SBI,Pharmacy,UPI,Success,,0,20,0,0,0,0,1,15,Low
TXN0059691,U04988,M1294,1341.9,2025-12-19 16:33:00,Hyderabad,Telangana,DEV47567,Android,Axis,Travel,Wallet,Success,,0,16,0,0,0,1,0,35,Medium
TXN0059692,U01160,M5259,421.99,2025-09-25 18:36:00,Bangalore,Karnataka,DEV59808,Android,HDFC,Fuel,Credit Card,Success,,0,18,0,0,0,0,0,0,Low
TXN0059693,U00199,M5536,2851.5,2025-07-30 09:45:00,Mumbai,Maharashtra,DEV79163,iPhone,HDFC,Travel,Wallet,Success,,0,9,0,0,0,0,1,15,Low
TXN0059694,U03293,M3671,773.68,2025-04-23 21:58:00,Delhi,Delhi,DEV66302,iPhone,PNB,Fashion,Wallet,Success,,0,21,0,0,0,0,1,15,Low
TXN0059695,U01914,M6333,1165.71,2025-05-10 23:18:00,Kolkata,West Bengal,DEV71925,iPhone,PNB,Utilities,Debit Card,Failed,Insufficient Balance,0,23,0,0,0,0,0,0,Low
TXN0059696,U03925,M3239,2812.02,2025-07-31 21:35:00,Jaipur,Rajasthan,DEV26059,iPhone,PNB,Food Delivery,Wallet,Success,,0,21,0,0,0,0,0,0,Low
TXN0059697,U02045,M2693,2155.25,2025-01-09 02:09:00,Ahmedabad,Gujarat,DEV93392,iPhone,Yes Bank,Food Delivery,Debit Card,Success,,0,2,1,0,1,0,0,50,Medium
TXN0059698,U04284,M3993,1020.66,2025-02-22 22:23:00,Delhi,Delhi,DEV91665,iPhone,Kotak,Grocery,Debit Card,Success,,0,22,0,0,0,0,1,15,Low
TXN0059699,U02354,M1938,147.35,2025-05-28 01:49:00,Ahmedabad,Gujarat,DEV95485,Android,SBI,Utilities,Wallet,Success,,0,1,1,0,1,0,0,50,Medium
TXN0059700,U00099,M4014,5092.04,2025-08-07 19:55:00,Chennai,Tamil Nadu,DEV98336,iPhone,Kotak,Electronics,UPI,Success,,0,19,0,0,1,0,0,30,Low
TXN0059701,U01700,M4524,15.91,2025-01-05 21:21:00,Jaipur,Rajasthan,DEV83989,Android,Yes Bank,Pharmacy,Credit Card,Success,,0,21,0,0,0,0,0,0,Low
TXN0059702,U03433,M6012,2652.99,2025-09-09 06:28:00,Jaipur,Rajasthan,DEV17780,Android,PNB,Pharmacy,Debit Card,Success,,0,6,0,0,0,0,0,0,Low
TXN0059703,U04644,M3247,5815.59,2025-07-01 06:32:00,Jaipur,Rajasthan,DEV25176,Android,Yes Bank,Fuel,Wallet,Success,,0,6,0,0,0,1,0,35,Medium
TXN0059704,U00138,M3039,732.5,2025-06-03 21:37:00,Kolkata,West Bengal,DEV60432,Android,Axis,Fashion,UPI,Success,,0,21,0,0,0,0,0,0,Low
TXN0059705,U03873,M7496,156.88,2025-02-09 05:53:00,Lucknow,Uttar Pradesh,DEV30658,Android,SBI,Pharmacy,Wallet,Success,,0,5,0,0,0,0,0,0,Low
TXN0059706,U00756,M7294,574.15,2025-08-23 13:14:00,Kolkata,West Bengal,DEV99687,iPhone,Yes Bank,Fuel,Wallet,Success,,0,13,0,0,0,0,0,0,Low
TXN0059707,U02209,M4034,752.06,2025-08-22 17:55:00,Lucknow,Uttar Pradesh,DEV79924,Android,PNB,Fashion,Wallet,Success,,0,17,0,0,0,0,0,0,Low
TXN0059708,U00242,M1679,1200.48,2025-02-22 02:24:00,Jaipur,Rajasthan,DEV85525,Android,Kotak,Food Delivery,Wallet,Success,,0,2,1,0,0,0,0,20,Low
TXN0059709,U01231,M6969,1489.89,2025-01-04 21:49:00,Mumbai,Maharashtra,DEV73405,iPhone,ICICI,Grocery,Debit Card,Success,,0,21,0,0,1,0,1,45,Medium
TXN0059710,U02705,M6095,2584.37,2025-06-17 00:31:00,Chennai,Tamil Nadu,DEV33392,iPhone,SBI,Utilities,UPI,Success,,0,0,1,0,0,0,0,20,Low
TXN0059711,U03461,M7687,4623.56,2025-06-29 01:07:00,Kolkata,West Bengal,DEV61472,Android,SBI,Food Delivery,Wallet,Success,,0,1,1,0,0,0,0,20,Low
TXN0059712,U03397,M4165,1250.21,2025-10-12 06:29:00,Kolkata,West Bengal,DEV76952,Android,Yes Bank,Fashion,Debit Card,Success,,0,6,0,0,0,0,0,0,Low
TXN0059713,U03690,M5987,2743.43,2025-03-08 06:47:00,Mumbai,Maharashtra,DEV48699,iPhone,ICICI,Travel,Debit Card,Success,,0,6,0,0,1,0,1,45,Medium
TXN0059714,U02161,M8741,272.1,2025-11-27 13:29:00,Ahmedabad,Gujarat,DEV18617,Android,Yes Bank,Food Delivery,Credit Card,Success,,0,13,0,0,0,0,0,0,Low
TXN0059715,U01082,M8573,797.33,2025-09-15 08:59:00,Ahmedabad,Gujarat,DEV45838,iPhone,HDFC,Pharmacy,Credit Card,Success,,0,8,0,0,0,0,0,0,Low
TXN0059716,U01960,M9412,251.31,2025-10-04 11:04:00,Chennai,Tamil Nadu,DEV48462,Android,HDFC,Fashion,Wallet,Success,,0,11,0,0,1,0,0,30,Low
TXN0059717,U01959,M4568,2353.63,2025-07-14 05:45:00,Ahmedabad,Gujarat,DEV34551,iPhone,ICICI,Electronics,UPI,Success,,0,5,0,0,0,0,0,0,Low
TXN0059718,U00532,M2759,4764.24,2025-06-05 06:36:00,Jaipur,Rajasthan,DEV65108,iPhone,Axis,Grocery,Debit Card,Failed,Authentication Failure,0,6,0,0,0,0,0,0,Low
TXN0059719,U00748,M5493,4397.5,2025-12-22 22:34:00,Ahmedabad,Gujarat,DEV39766,iPhone,HDFC,Fashion,Wallet,Failed,Insufficient Balance,0,22,0,0,1,0,0,30,Low
TXN0059720,U02241,M9614,790.38,2025-03-31 22:00:00,Pune,Maharashtra,DEV94136,Android,Kotak,Travel,UPI,Success,,0,22,0,0,0,0,0,0,Low
TXN0059721,U03508,M8289,533.72,2025-05-08 01:31:00,Jaipur,Rajasthan,DEV23051,iPhone,Yes Bank,Food Delivery,Credit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0059722,U00816,M5230,640.55,2025-10-18 17:20:00,Ahmedabad,Gujarat,DEV11330,Android,Yes Bank,Fuel,UPI,Success,,0,17,0,0,0,0,0,0,Low
TXN0059723,U00033,M7595,677.49,2025-11-27 19:03:00,Mumbai,Maharashtra,DEV65392,iPhone,Axis,Food Delivery,Credit Card,Success,,0,19,0,0,0,0,1,15,Low
TXN0059724,U04242,M9783,171.65,2025-07-03 13:34:00,Hyderabad,Telangana,DEV40886,iPhone,HDFC,Food Delivery,UPI,Success,,0,13,0,0,0,0,0,0,Low
TXN0059725,U00733,M7638,286.23,2025-06-30 15:33:00,Ahmedabad,Gujarat,DEV43586,Android,SBI,Fashion,Wallet,Success,,0,15,0,0,0,0,0,0,Low
TXN0059726,U02244,M6504,482.83,2025-08-16 15:24:00,Ahmedabad,Gujarat,DEV42096,iPhone,SBI,Fuel,Debit Card,Success,,0,15,0,0,0,0,0,0,Low
TXN0059727,U04769,M4063,16.41,2025-02-02 19:14:00,Ahmedabad,Gujarat,DEV73979,iPhone,SBI,Electronics,UPI,Success,,0,19,0,0,0,0,0,0,Low
TXN0059728,U04011,M9725,96.76,2025-03-29 20:29:00,Kolkata,West Bengal,DEV57026,Android,ICICI,Pharmacy,Wallet,Success,,0,20,0,0,0,0,0,0,Low
TXN0059729,U02481,M6501,2398.3,2025-04-27 16:04:00,Hyderabad,Telangana,DEV72793,Android,HDFC,Food Delivery,Debit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0059730,U02073,M6065,1931.61,2025-10-13 13:54:00,Chennai,Tamil Nadu,DEV77251,iPhone,Yes Bank,Utilities,Credit Card,Success,,0,13,0,0,0,0,0,0,Low
TXN0059731,U03947,M8505,5816.26,2025-11-13 03:50:00,Mumbai,Maharashtra,DEV90492,Android,PNB,Travel,Debit Card,Success,,0,3,1,0,0,0,1,35,Medium
TXN0059732,U03593,M9602,1027.52,2025-10-28 08:51:00,Ahmedabad,Gujarat,DEV28351,iPhone,Yes Bank,Grocery,Credit Card,Success,,0,8,0,0,0,0,0,0,Low
TXN0059733,U04385,M8270,1175.17,2025-03-11 09:39:00,Pune,Maharashtra,DEV87862,iPhone,PNB,Food Delivery,UPI,Success,,0,9,0,0,0,0,0,0,Low
TXN0059734,U01313,M9605,140.28,2025-07-01 21:16:00,Ahmedabad,Gujarat,DEV86619,Android,Yes Bank,Electronics,Debit Card,Failed,Bank Timeout,0,21,0,0,0,0,0,0,Low
TXN0059735,U03894,M7875,330.34,2025-03-10 16:33:00,Lucknow,Uttar Pradesh,DEV82869,Android,Axis,Utilities,Debit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0059736,U04959,M1700,2352.76,2025-04-10 16:25:00,Kolkata,West Bengal,DEV33306,iPhone,SBI,Fashion,UPI,Success,,0,16,0,0,0,0,0,0,Low
TXN0059737,U04392,M8750,535.86,2025-05-13 02:34:00,Lucknow,Uttar Pradesh,DEV55121,iPhone,SBI,Utilities,UPI,Success,,0,2,1,0,0,0,0,20,Low
TXN0059738,U03267,M6359,2968.06,2025-02-25 02:21:00,Jaipur,Rajasthan,DEV24334,Android,Kotak,Food Delivery,UPI,Success,,0,2,1,0,0,0,0,20,Low
TXN0059739,U02975,M5864,2446.18,2025-03-22 10:01:00,Jaipur,Rajasthan,DEV72390,iPhone,PNB,Food Delivery,UPI,Success,,0,10,0,0,0,0,0,0,Low
TXN0059740,U03348,M2910,2750.81,2025-01-13 18:44:00,Delhi,Delhi,DEV65448,Android,Axis,Fuel,UPI,Success,,0,18,0,0,0,0,1,15,Low
TXN0059741,U01101,M9974,2346.13,2025-06-27 01:19:00,Bangalore,Karnataka,DEV10336,Android,Yes Bank,Fashion,Wallet,Success,,0,1,1,0,0,0,0,20,Low
TXN0059742,U03970,M3580,2459.69,2025-10-18 00:57:00,Lucknow,Uttar Pradesh,DEV60134,iPhone,Yes Bank,Utilities,Credit Card,Success,,0,0,1,0,0,0,0,20,Low
TXN0059743,U00009,M3301,1582.84,2025-02-09 08:14:00,Lucknow,Uttar Pradesh,DEV98696,Android,HDFC,Pharmacy,Wallet,Success,,0,8,0,0,0,0,0,0,Low
TXN0059744,U04262,M3898,2267.88,2025-05-30 13:55:00,Ahmedabad,Gujarat,DEV15593,Android,Yes Bank,Grocery,Wallet,Success,,0,13,0,0,0,0,0,0,Low
TXN0059745,U00475,M9514,1493.85,2025-11-09 00:25:00,Delhi,Delhi,DEV46517,Android,ICICI,Fashion,Credit Card,Success,,0,0,1,0,0,0,1,35,Medium
TXN0059746,U02603,M4265,461.57,2025-02-24 08:32:00,Pune,Maharashtra,DEV30934,Android,Axis,Fuel,Debit Card,Success,,0,8,0,0,0,0,0,0,Low
TXN0059747,U00510,M7983,490.8,2025-06-04 04:36:00,Delhi,Delhi,DEV97900,iPhone,PNB,Fuel,Credit Card,Success,,0,4,1,0,0,0,1,35,Medium
TXN0059748,U03316,M6144,1039.41,2025-07-05 10:04:00,Lucknow,Uttar Pradesh,DEV60939,Android,ICICI,Pharmacy,UPI,Success,,0,10,0,0,0,0,0,0,Low
TXN0059749,U02551,M7735,28.03,2025-07-06 08:22:00,Jaipur,Rajasthan,DEV71344,iPhone,HDFC,Pharmacy,Debit Card,Success,,0,8,0,0,0,0,0,0,Low
TXN0059750,U00655,M8472,4401.81,2025-08-20 06:15:00,Kolkata,West Bengal,DEV12560,iPhone,PNB,Food Delivery,Debit Card,Success,,0,6,0,0,0,0,0,0,Low
TXN0059751,U02658,M6866,624.68,2025-01-05 16:27:00,Pune,Maharashtra,DEV69432,Android,SBI,Utilities,Debit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0059752,U01369,M7463,105.83,2025-12-14 03:20:00,Jaipur,Rajasthan,DEV58147,iPhone,Yes Bank,Travel,Wallet,Success,,0,3,1,0,0,0,0,20,Low
TXN0059753,U01068,M4317,1104.77,2025-05-11 23:52:00,Jaipur,Rajasthan,DEV82199,Android,SBI,Food Delivery,Wallet,Success,,0,23,0,0,0,0,0,0,Low
TXN0059754,U03875,M6546,3381.27,2025-12-04 09:05:00,Mumbai,Maharashtra,DEV49874,iPhone,PNB,Pharmacy,Wallet,Success,,0,9,0,0,0,0,1,15,Low
TXN0059755,U01986,M5933,1012.85,2025-04-15 16:52:00,Delhi,Delhi,DEV23587,Android,HDFC,Grocery,Credit Card,Success,,0,16,0,0,0,0,1,15,Low
TXN0059756,U01745,M4186,609.47,2025-02-11 22:48:00,Chennai,Tamil Nadu,DEV75715,iPhone,Axis,Pharmacy,Wallet,Success,,0,22,0,0,0,0,0,0,Low
TXN0059757,U03281,M7899,1574.49,2025-07-12 09:04:00,Ahmedabad,Gujarat,DEV92543,iPhone,SBI,Grocery,Wallet,Success,,0,9,0,0,0,0,0,0,Low
TXN0059758,U04936,M9223,1708.42,2025-06-28 09:24:00,Bangalore,Karnataka,DEV54939,Android,PNB,Fuel,UPI,Success,,0,9,0,0,0,1,0,35,Medium
TXN0059759,U01751,M9706,2847.49,2025-04-17 01:00:00,Lucknow,Uttar Pradesh,DEV21053,iPhone,ICICI,Pharmacy,Credit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0059760,U00640,M4110,3216.41,2025-03-15 06:17:00,Ahmedabad,Gujarat,DEV60205,iPhone,Axis,Fashion,Debit Card,Success,,0,6,0,0,0,0,0,0,Low
TXN0059761,U02960,M2203,2449.76,2025-08-21 03:48:00,Delhi,Delhi,DEV70161,Android,SBI,Grocery,UPI,Success,,0,3,1,0,0,0,1,35,Medium
TXN0059762,U02145,M2200,9.1,2025-03-07 22:10:00,Lucknow,Uttar Pradesh,DEV39391,iPhone,SBI,Travel,UPI,Success,,0,22,0,0,0,0,0,0,Low
TXN0059763,U04604,M2376,4.16,2025-09-09 16:30:00,Bangalore,Karnataka,DEV39515,iPhone,HDFC,Utilities,Credit Card,Success,,0,16,0,0,1,0,0,30,Low
TXN0059764,U00428,M6337,7584.04,2025-02-26 06:52:00,Jaipur,Rajasthan,DEV93526,Android,Yes Bank,Travel,Debit Card,Success,,0,6,0,0,1,0,0,30,Low
TXN0059765,U00146,M5651,613.61,2025-12-23 11:16:00,Lucknow,Uttar Pradesh,DEV99166,iPhone,Kotak,Fuel,Debit Card,Success,,0,11,0,0,0,0,0,0,Low
TXN0059766,U00667,M4208,663.55,2025-09-06 09:42:00,Kolkata,West Bengal,DEV38906,Android,Axis,Food Delivery,Wallet,Success,,0,9,0,0,0,0,0,0,Low
TXN0059767,U04540,M9759,2635.34,2025-08-01 05:34:00,Delhi,Delhi,DEV17086,iPhone,HDFC,Fashion,Credit Card,Success,,0,5,0,0,0,0,1,15,Low
TXN0059768,U04931,M6391,1742.57,2025-04-29 20:04:00,Bangalore,Karnataka,DEV64875,iPhone,SBI,Travel,Credit Card,Success,,0,20,0,0,0,0,0,0,Low
TXN0059769,U03821,M2184,1245.62,2025-02-17 01:32:00,Bangalore,Karnataka,DEV15754,iPhone,Axis,Utilities,Credit Card,Success,,0,1,1,0,0,0,0,20,Low
TXN0059770,U03181,M6832,247.59,2025-05-29 17:45:00,Pune,Maharashtra,DEV41722,Android,PNB,Utilities,Debit Card,Success,,0,17,0,0,0,0,0,0,Low
TXN0059771,U03766,M3798,170.0,2025-04-27 19:25:00,Delhi,Delhi,DEV75803,iPhone,PNB,Pharmacy,Wallet,Success,,0,19,0,0,0,0,1,15,Low
TXN0059772,U01059,M7535,2432.25,2025-11-13 15:45:00,Pune,Maharashtra,DEV67424,Android,Axis,Food Delivery,Credit Card,Success,,0,15,0,0,0,1,0,35,Medium
TXN0059773,U03015,M6226,266.16,2025-12-02 12:18:00,Pune,Maharashtra,DEV61007,iPhone,HDFC,Electronics,Wallet,Failed,Bank Timeout,0,12,0,0,0,0,0,0,Low
TXN0059774,U00400,M9944,1144.73,2025-09-29 13:20:00,Chennai,Tamil Nadu,DEV44600,Android,HDFC,Pharmacy,Credit Card,Success,,0,13,0,0,0,0,0,0,Low
TXN0059775,U02279,M1771,2664.57,2025-02-22 05:02:00,Chennai,Tamil Nadu,DEV48038,iPhone,HDFC,Food Delivery,UPI,Success,,0,5,0,0,0,0,0,0,Low
TXN0059776,U04345,M2315,5133.07,2025-11-26 10:03:00,Chennai,Tamil Nadu,DEV34633,Android,Yes Bank,Utilities,Credit Card,Success,,0,10,0,0,0,0,0,0,Low
TXN0059777,U00803,M8916,4136.39,2025-03-20 07:49:00,Kolkata,West Bengal,DEV13761,iPhone,PNB,Travel,Wallet,Success,,0,7,0,0,0,0,0,0,Low
TXN0059778,U03654,M2655,3990.7,2025-06-25 20:01:00,Lucknow,Uttar Pradesh,DEV62163,iPhone,Kotak,Fashion,Wallet,Success,,0,20,0,0,0,0,0,0,Low
TXN0059779,U03784,M4450,887.89,2025-08-03 12:00:00,Bangalore,Karnataka,DEV36302,iPhone,Kotak,Electronics,UPI,Success,,0,12,0,0,0,0,0,0,Low
TXN0059780,U02408,M7996,5239.28,2025-04-25 15:06:00,Jaipur,Rajasthan,DEV29369,iPhone,ICICI,Food Delivery,Wallet,Success,,0,15,0,0,0,0,0,0,Low
TXN0059781,U01534,M5294,2301.89,2025-06-30 21:20:00,Chennai,Tamil Nadu,DEV85248,Android,HDFC,Pharmacy,Debit Card,Success,,0,21,0,0,0,0,0,0,Low
TXN0059782,U03621,M7447,4351.69,2025-01-18 14:46:00,Kolkata,West Bengal,DEV94694,iPhone,Yes Bank,Electronics,Credit Card,Success,,0,14,0,0,0,0,0,0,Low
TXN0059783,U03896,M6731,186.26,2025-09-18 05:09:00,Ahmedabad,Gujarat,DEV85811,Android,Yes Bank,Utilities,Wallet,Success,,0,5,0,0,1,0,0,30,Low
TXN0059784,U04583,M9012,80.72,2025-06-03 07:53:00,Pune,Maharashtra,DEV52233,Android,PNB,Electronics,UPI,Success,,0,7,0,0,0,0,0,0,Low
TXN0059785,U00700,M1997,1123.0,2025-12-20 11:25:00,Mumbai,Maharashtra,DEV37742,iPhone,Kotak,Pharmacy,Debit Card,Success,,0,11,0,0,0,0,1,15,Low
TXN0059786,U03305,M9206,3520.7,2025-06-20 11:28:00,Mumbai,Maharashtra,DEV52727,Android,ICICI,Fuel,UPI,Success,,0,11,0,0,0,0,1,15,Low
TXN0059787,U03999,M2829,1050.3,2025-03-18 17:01:00,Delhi,Delhi,DEV44934,Android,Kotak,Food Delivery,UPI,Success,,0,17,0,0,0,0,1,15,Low
TXN0059788,U03421,M3645,4319.52,2025-10-31 17:58:00,Jaipur,Rajasthan,DEV93543,Android,PNB,Electronics,Credit Card,Success,,0,17,0,0,1,0,0,30,Low
TXN0059789,U02774,M4339,535.17,2025-03-27 16:05:00,Hyderabad,Telangana,DEV92050,Android,HDFC,Pharmacy,Debit Card,Success,,0,16,0,0,0,0,0,0,Low
TXN0059790,U02213,M4233,80.28,2025-12-14 15:13:00,Kolkata,West Bengal,DEV58862,iPhone,Kotak,Travel,Credit Card,Success,,0,15,0,0,1,0,0,30,Low
TXN0059791,U00441,M3084,2864.98,2025-07-05 05:53:00,Ahmedabad,Gujarat,DEV23473,Android,PNB,Travel,Credit Card,Success,,0,5,0,0,0,0,0,0,Low
TXN0059792,U02046,M6779,1967.9,2025-07-30 03:46:00,Lucknow,Uttar Pradesh,DEV53770,Android,Yes Bank,Utilities,UPI,Success,,0,3,1,0,1,0,0,50,Medium
TXN0059793,U00191,M5194,1159.96,2025-12-03 20:02:00,Pune,Maharashtra,DEV79822,iPhone,PNB,Travel,Debit Card,Failed,Network Error,0,20,0,0,0,0,0,0,Low
TXN0059794,U04387,M9210,3731.99,2025-06-28 12:52:00,Delhi,Delhi,DEV33276,iPhone,Axis,Fashion,Debit Card,Success,,0,12,0,0,0,0,1,15,Low
TXN0059795,U01795,M1687,3476.54,2025-10-23 04:57:00,Lucknow,Uttar Pradesh,DEV61374,Android,Yes Bank,Fuel,Debit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0059796,U02362,M9335,784.71,2025-03-23 20:33:00,Mumbai,Maharashtra,DEV69898,iPhone,PNB,Electronics,UPI,Success,,0,20,0,0,0,0,1,15,Low
TXN0059797,U04771,M4227,3640.0,2025-11-03 17:13:00,Chennai,Tamil Nadu,DEV63907,Android,Axis,Grocery,Wallet,Success,,0,17,0,0,0,0,0,0,Low
TXN0059798,U01846,M1441,846.72,2025-05-20 04:30:00,Kolkata,West Bengal,DEV57749,iPhone,HDFC,Fuel,Debit Card,Success,,0,4,1,0,0,0,0,20,Low
TXN0059799,U04317,M7328,1945.21,2025-08-23 18:47:00,Delhi,Delhi,DEV99235,iPhone,Yes Bank,Pharmacy,UPI,Success,,0,18,0,0,0,0,1,15,Low
TXN0059800,U03671,M8377,427.62,2025-09-12 00:16:00,Delhi,Delhi,DEV20357,iPhone,Axis,Fuel,Wallet,Success,,0,0,1,0,0,0,1,35,Medium
TXN0059801,U00658,M6486,613.57,2025-02-08 11:48:00,Pune,Maharashtra,DEV72518,iPhone,Axis,Fashion,Wallet,Success,,0,11,0,0,0,0,0,0,Low
TXN0059802,U02329,M3858,1187.97,2025-07-17 14:44:00,Delhi,Delhi,DEV57516,Android,ICICI,Fuel,Debit Card,Success,,0,14,0,0,0,0,1,15,Low
TXN0059803,U01728,M5288,755.49,2025-01-01 13:40:00,Delhi,Delhi,DEV63385,iPhone,HDFC,Fashion,Debit Card,Success,,0,13,0,0,1,0,1,45,Medium
TXN0059804,U03281,M6567,276.55,2025-01-28 11:34:00,Pune,Maharashtra,DEV92543,iPhone,Axis,Fuel,UPI,Success,,0,11,0,0,0,0,0,0,Low
TXN0059805,U00959,M9587,1316.81,2025-03-24 18:32:00,Pune,Maharashtra,DEV96662,Android,Yes Bank,Utilities,Credit Card,Success,,0,18,0,0,0,0,0,0,Low
TXN0059806,U02275,M4916,1432.25,2025-06-12 16:00:00,Hyderabad,Telangana,DEV42495,iPhone,Kotak,Grocery,Wallet,Success,,0,16,0,0,0,0,0,0,Low
TXN0059807,U03082,M8731,345.63,2025-10-05 07:49:00,Lucknow,Uttar Pradesh,DEV13442,iPhone,Yes Bank,Travel,Debit Card,Success,,0,7,0,0,0,0,0,0,Low
TXN0059808,U00218,M9590,383.08,2025-06-15 13:45:00,Ahmedabad,Gujarat,DEV12757,Android,Yes Bank,Food Delivery,Wallet,Success,,0,13,0,0,0,0,0,0,Low
TXN0059809,U03637,M7173,59.57,2025-01-03 17:14:00,Delhi,Delhi,DEV30115,Android,PNB,Food Delivery,Debit Card,Success,,0,17,0,0,1,0,1,45,Medium
