order_id,city,category,order_amount,sla_minutes,cleaned_order_amount
c822bc88-42a6-4bf9-b534-dd5f77e31b45,Bangalore,Household,669.1,25,669.1
0bddf98a-c982-4aee-9333-ac7cc0b03215,Kolkata,Beverages,1141.23,10,1141.23
c8658ed5-6c06-40db-96de-193a742dd253,Kolkata,Dairy,1018.74,25,1018.74
6e1888b5-47e9-4358-a242-d4c89bca6676,Ahmedabad,Frozen Food,934.57,10,934.57
88cca929-39aa-483c-beaa-641c3143e3ca,Mumbai,Beverages,1109.54,10,1109.54
e00bc135-3ae2-4850-9ad4-bdb8f6b6a7de,Pune,Frozen Food,1193.72,25,1193.72
af55a4b1-1f8f-4833-9316-6505036572b6,Delhi,Personal Care,501.19,25,501.19
a0bbba4f-cfe3-4318-865f-6bbcf062ae4c,Mumbai,Frozen Food,572.69,15,572.69
487ae2db-7917-4284-a2dc-d60c6d1dfb50,Pune,Snacks,507.67,25,507.67
191f257f-b421-4c3d-b4ce-3c791d979638,Pune,Dairy,708.63,15,708.63
df0424e4-83c9-45cb-a08b-a3dd806aa618,Bangalore,Fruits,169.53,25,169.53
2016bd69-e79e-469f-a408-16cc6cc1dec0,Ahmedabad,Dairy,384.82,15,384.82
555e012c-4d52-4a23-b01b-f9f1174096d6,Delhi,Snacks,321.18,25,321.18
a3843eb5-ed35-4f1c-977a-e33b892dbfae,Delhi,Household,639.31,10,639.31
ffa206be-e84b-4772-bb3f-b263b53aff94,Hyderabad,Personal Care,225.97,10,225.97
4ad35a1c-5e1b-4c32-8292-9f082894bfff,Hyderabad,Household,1112.11,10,1112.11
c0be02a8-c10f-4a28-a9d8-108c80f9e2de,Ahmedabad,Household,432.34,25,432.34
51b52467-947c-4d3c-bfaf-61b5594e2cf2,Hyderabad,Household,649.04,25,649.04
b28d43d8-929c-4026-aac8-f49372a2c9bd,Bangalore,Dairy,762.75,10,762.75
cac491a1-28ca-459b-b90a-6967d560b70e,Pune,Household,496.96,15,496.96
1877c867-b09a-448f-a9f0-07821d70f515,Kolkata,Fruits,307.49,10,307.49
5572596a-d387-442d-ace3-0056b132f5d9,Kolkata,Dairy,760.13,15,760.13
05f6e901-fe57-4339-8713-c66ca974aa79,Mumbai,Household,205.86,15,205.86
e7b30d70-2a54-444f-9bdf-dcc8cb9c8a52,Kolkata,Dairy,1174.83,25,1174.83
98a4db36-5bdd-48cd-bc63-659560638790,Chennai,Frozen Food,1064.66,15,1064.66
a413e1bc-36e5-4a3a-a232-13f4671eb4e0,Pune,Frozen Food,886.49,10,886.49
ea09cfa3-20b6-496e-bc37-cea447f9315f,Kolkata,Dairy,804.22,25,804.22
89b64180-fc35-490a-92d6-efae4a3cfc16,Hyderabad,Frozen Food,668.03,15,668.03
bce95629-0f9e-441a-9726-4656e03844ba,Bangalore,Beverages,1019.61,25,1019.61
cf8e39d4-6f8c-4ed1-860b-078cfab8b1d5,Kolkata,Household,1147.43,15,1147.43
5fde1465-134a-43f5-98da-6a4e7e3b4d8b,Delhi,Frozen Food,771.57,25,771.57
5bb185f2-28df-4325-bd39-347da313b38f,Mumbai,Beverages,418.0,15,418.0
0214bbfe-167f-4999-bc33-6e4c40db9544,Delhi,Beverages,699.55,15,699.55
8a91ba66-203e-4f90-bcda-745728d14d5c,Pune,Fruits,966.74,25,966.74
660d8a7f-272c-4bf2-a8bb-34ee499e86f1,Chennai,Household,900.81,25,900.81
eb7dea0e-f70d-4e3e-90a0-74dc53034c43,Bangalore,Dairy,201.08,10,201.08
b878dc30-1d85-41e8-9e42-aa1a56c8da2a,Ahmedabad,Snacks,498.98,25,498.98
e9f0cb25-2b42-4cb0-9c0e-ed0b1f3cf168,Chennai,Frozen Food,608.52,15,608.52
c24c1cf4-6df6-4c25-8b93-9da711dca084,Pune,Frozen Food,1104.43,25,1104.43
a3cc45ff-05ac-4c17-aa93-4d7e69fe2f59,Pune,Beverages,152.45,15,152.45
c7b317af-7ffe-4dc2-856b-4a0b91a14b3d,Hyderabad,Household,284.02,10,284.02
fc6dfa89-d58c-4a94-b178-c05a30af06c0,Mumbai,Dairy,244.87,25,244.87
e42bc3be-c2f3-45df-8417-1a0e65cfea40,Bangalore,Personal Care,191.28,10,191.28
c3128a47-1d64-46fc-9717-afc593d3d16f,Hyderabad,Household,835.01,10,835.01
d8377f13-97b6-45ab-8eb9-4809d9a7ca98,Kolkata,Snacks,802.24,15,802.24
7927f3b5-0ac0-40a8-b358-289e2d8c7cb2,Ahmedabad,Personal Care,622.69,25,622.69
fb7646a6-c0ca-4ad3-baba-69d8a9797bae,Delhi,Fruits,759.49,25,759.49
d1c4cfd0-5eab-4386-89a8-807a1d50ae03,Kolkata,Personal Care,274.5,15,274.5
27ace333-bd1d-4c35-b13b-98f7faddf3c7,Hyderabad,Household,631.31,15,631.31
d48f1c73-551a-436e-9a92-ba8f75782c06,Hyderabad,Personal Care,384.19,10,384.19
b203df4a-c96c-4803-bfb0-289c0a55946f,Ahmedabad,Fruits,572.11,15,572.11
38651aa4-dc8a-4134-9274-08ee8f929059,Hyderabad,Dairy,371.05,10,371.05
7931ee79-f4fb-42eb-b487-4395cc2c50ca,Bangalore,Household,1087.66,15,1087.66
59c8f89d-029f-4a0d-8788-ab51595b662b,Ahmedabad,Personal Care,534.01,25,534.01
67e35c69-4206-47ce-8354-3a26c65319c1,Chennai,Beverages,257.98,25,257.98
74b8c676-7995-4b77-aab9-a0ceff8f74e4,Ahmedabad,Personal Care,622.06,10,622.06
21aeec4a-44f4-4c58-8093-be530cd18ccc,Kolkata,Household,747.54,15,747.54
e49345c0-b10f-47ad-8c72-6daa8fa6b8c6,Mumbai,Personal Care,560.59,15,560.59
48e1c71b-b6aa-4aaf-9d1c-92a3e97f5bfb,Pune,Dairy,1119.52,10,1119.52
c4bd50f9-2486-4ae1-92dd-1374558420c0,Pune,Household,254.6,10,254.6
57436ffb-2722-426e-8e6a-a723688c9b59,Mumbai,Household,440.57,25,440.57
ce1388e8-6f51-47ac-9b75-e12b9fa3e734,Kolkata,Personal Care,1199.49,10,1199.49
789cb46a-e4ea-4fba-b601-9908861d439e,Bangalore,Snacks,196.8,10,196.8
d34ca9fd-125b-4045-b644-edb1c5620ce6,Bangalore,Fruits,354.64,10,354.64
10bbbeef-5ce7-43cb-adf9-0e65bb2d732b,Kolkata,Fruits,996.71,15,996.71
1aad6a42-e169-4df1-b001-b0ad0c26df3a,Kolkata,Snacks,284.92,10,284.92
a5c3b5d7-7357-4d38-a5f5-dbff520910d4,Chennai,Household,212.31,15,212.31
c2b2e5f7-4103-45c6-9381-1841ca5e80f0,Chennai,Personal Care,956.9,10,956.9
e099a52a-9b5d-4d4f-8dbd-31ff947bb8ec,Chennai,Dairy,1025.05,10,1025.05
cb8ac8e2-1e27-4589-a689-21286bd3b095,Pune,Beverages,607.11,10,607.11
f36f3cb4-bece-42de-a8fc-e50d301c5dd0,Pune,Fruits,521.75,25,521.75
7ae22e44-9ae2-4803-9139-8cdd15910a3e,Mumbai,Beverages,401.27,15,401.27
a4fa7c30-6607-4226-ab00-30bda847d7b8,Chennai,Household,898.15,25,898.15
0b6c309b-ff90-4b34-857e-79d2e79c0cf2,Ahmedabad,Frozen Food,1072.05,25,1072.05
e60b7762-153b-4b77-a761-196594e14f9d,Mumbai,Personal Care,926.16,25,926.16
c5703329-2f4c-4ca5-a176-04075894095c,Delhi,Frozen Food,248.58,10,248.58
1f01a456-a0cd-4a33-b718-4ee49ffcf5db,Pune,Fruits,1114.38,15,1114.38
67ac7b4c-807b-47c2-b92a-f946de54bb38,Hyderabad,Beverages,1150.85,25,1150.85
961b8f05-6005-4f24-9a2f-998df7ae0183,Pune,Fruits,1042.01,15,1042.01
6f7d1e2b-e8a6-483a-8712-1503e2b035e3,Mumbai,Household,822.0,15,822.0
629dcc3a-ad63-47db-b927-62d363fd761c,Chennai,Beverages,264.52,15,264.52
eb924117-30c9-4018-89c8-c8df76dbbe82,Ahmedabad,Household,1085.02,10,1085.02
3c5f023c-7980-4035-af20-5fcbdff5a6bf,Kolkata,Personal Care,265.55,25,265.55
cf346e12-42ae-4236-9817-fa9610491176,Chennai,Frozen Food,178.84,25,178.84
ac579b99-3213-49b3-a1b6-5a33153f42a8,Chennai,Personal Care,428.61,25,428.61
e9797029-346a-4cae-8a53-605a8fc7ef06,Pune,Fruits,178.02,10,178.02
ba124fa5-ef21-4f62-8484-3548cca03627,Ahmedabad,Household,1176.15,25,1176.15
ddb1de60-0420-4017-9c24-f4f04fd53d49,Delhi,Fruits,657.48,25,657.48
35c190c8-a2eb-47e1-a683-25764220ad38,Mumbai,Fruits,595.29,25,595.29
e8f9f908-689c-4027-99a4-f2cdf9d2bb83,Delhi,Dairy,856.74,10,856.74
e1e48ab9-9138-4e2f-b01f-d6370de30096,Hyderabad,Beverages,711.28,15,711.28
5df82e01-d4a4-4a8a-91c7-40c0b9bcdbd1,Mumbai,Beverages,321.69,10,321.69
ad9dfd98-7807-40ac-80dc-097d70cea20f,Mumbai,Frozen Food,549.53,15,549.53
82bfc76c-a9e2-4a32-9aad-3b825e6ea5b2,Kolkata,Fruits,543.88,10,543.88
b15c0ae8-2129-48b7-8118-5d8a197690a6,Pune,Dairy,471.26,10,471.26
adaadf5c-6158-4ae0-a6b3-dd225d982f9b,Chennai,Dairy,957.65,15,957.65
d3bc67b7-185d-4994-8108-f33ecf28c4df,Mumbai,Frozen Food,389.23,10,389.23
4c3d916c-1431-4ef1-8c9f-340d408b35c3,Mumbai,Fruits,1013.52,25,1013.52
0f9798a1-de0e-4237-8938-7ed4357b120d,Mumbai,Frozen Food,895.35,10,895.35
f74c5c5e-db21-4fd7-a5b6-f2acbef224b3,Delhi,Personal Care,1098.99,10,1098.99
daad75ad-4808-4a16-91cd-23d0da7a21cc,Hyderabad,Dairy,175.27,25,175.27
f93ba8d0-8a08-423a-8baa-6883cb993fce,Pune,Snacks,646.54,25,646.54
e800fb56-268b-4ccc-9213-50f8e08e0658,Delhi,Fruits,769.43,15,769.43
8bce2ef6-6dcb-44b0-8c46-666fd85b817c,Pune,Fruits,224.47,15,224.47
b33db327-d287-4b61-b7a3-934b0a0b2765,Ahmedabad,Fruits,711.44,10,711.44
a851943b-4b16-49a5-b779-4ab84961fece,Chennai,Snacks,503.14,10,503.14
9964bc01-498b-461b-b35d-4c9482fd309e,Ahmedabad,Fruits,1162.9,15,1162.9
33710d37-83d5-4bab-92da-dc34dbfc6641,Mumbai,Frozen Food,219.57,15,219.57
3d1f9a85-39da-42b6-a025-620399665134,Delhi,Dairy,808.22,25,808.22
2e80871e-2058-4185-8021-b3c1b33ebf8a,Kolkata,Dairy,500.2,25,500.2
e258a296-c8b7-483a-b782-3dbed15f3e5c,Hyderabad,Beverages,547.32,15,547.32
5be077ab-1e55-4c17-b5cf-11c8a5992ee1,Pune,Fruits,327.44,15,327.44
e4512064-711b-4d62-8664-a3f92f04b66b,Hyderabad,Dairy,495.01,15,495.01
229716e2-09dd-47d2-9e3e-737bdbe59f97,Ahmedabad,Frozen Food,367.59,25,367.59
ca3d3d1e-af5b-4aa7-83bc-c7550b37e1dd,Bangalore,Beverages,904.61,10,904.61
b6d69bcc-9078-4d77-94ae-b7e70f020073,Kolkata,Snacks,1136.99,10,1136.99
654e63bf-3e97-477a-9cda-5e489c25f5cc,Pune,Snacks,1160.11,15,1160.11
d6901eac-579e-44d9-be6d-cc15fdf2c92b,Delhi,Household,608.15,10,608.15
6f062e8a-00d1-40a1-bf2a-92e5fa39a7fd,Ahmedabad,Household,1190.59,15,1190.59
39084f8b-d4d7-4c81-a6cb-18593855f6af,Kolkata,Dairy,719.94,10,719.94
d2794818-78b8-4391-8fba-4a5dca400f1d,Pune,Personal Care,1105.47,25,1105.47
e86a86e1-d334-4090-a83e-23bfa7028da5,Hyderabad,Frozen Food,1066.93,10,1066.93
a3ea4ca6-b8d3-4f72-a671-65ce2871cb60,Bangalore,Personal Care,458.27,15,458.27
2db5d808-5275-4ad9-9e58-f9d805bdcec8,Chennai,Beverages,801.65,10,801.65
5deca0d9-ced9-4692-a74e-e54bc6bfe8d2,Ahmedabad,Frozen Food,675.71,25,675.71
9c6d8538-d30a-4db3-9406-9478e7bc5056,Chennai,Personal Care,877.26,25,877.26
20c75835-687a-46b4-b92f-d9c54fac691d,Delhi,Fruits,815.55,25,815.55
ceb4be03-bba8-4dc7-9958-231351163e01,Mumbai,Dairy,153.2,10,153.2
b262c182-1b51-480e-bc34-f1e3a3d04552,Bangalore,Personal Care,773.69,25,773.69
904f7a12-20b0-46a5-8dc5-10576d70632f,Hyderabad,Personal Care,463.72,10,463.72
82229ac8-86be-45c9-9bab-edf4f3a072c9,Ahmedabad,Frozen Food,938.02,15,938.02
00fdd67b-955e-447b-9e54-5d6ac77420b3,Chennai,Snacks,1147.35,15,1147.35
a10f5edf-1fc3-4ea4-9d72-5de75f87bae6,Pune,Fruits,341.47,10,341.47
dc82a221-7086-4c15-9e82-a3e1712a3fa7,Mumbai,Dairy,548.78,15,548.78
6b37d6c8-1b2a-4799-9364-8f3f4de2c86f,Kolkata,Personal Care,1019.98,15,1019.98
46373b4f-a48f-403e-9b10-a89240ac9558,Kolkata,Household,514.24,10,514.24
ab2a0162-4e9c-4ea4-805b-775c923c3268,Ahmedabad,Beverages,308.44,10,308.44
4151b54c-b785-471c-9bd0-7888541a7fe1,Hyderabad,Fruits,408.5,15,408.5
211145dc-2b6b-4026-aef0-24324b472dbf,Pune,Snacks,663.1,25,663.1
2f47f0d3-8bce-4e20-aab5-b71afb7f27f5,Bangalore,Household,711.99,10,711.99
c54f7d2f-85db-416f-b9a9-767b6bfb9d28,Bangalore,Beverages,257.39,10,257.39
21531605-4504-4bef-9ad3-4fb1d37f38a2,Delhi,Personal Care,900.2,25,900.2
9d82c661-502e-4754-9cde-51ca73dacf09,Bangalore,Household,773.72,25,773.72
7379cf4f-d105-4119-a2e8-c6f6a3b6f62c,Kolkata,Household,310.81,25,310.81
309cf30f-83da-46b8-abe7-ceaacd5c15ce,Mumbai,Beverages,755.86,10,755.86
bce61ac1-5ea3-46f7-9912-08ab9ac9d1fd,Ahmedabad,Frozen Food,1164.48,15,1164.48
5d88f25c-2e59-46b8-b522-7dcb13dbd643,Delhi,Personal Care,385.74,25,385.74
9566abb2-3a2b-4b82-ac6d-b1ddc78ce36e,Delhi,Snacks,934.85,15,934.85
d391e665-3383-4807-b4d9-fcb7ec62c696,Kolkata,Personal Care,206.23,25,206.23
e31afaaa-803e-40df-9834-21775f530817,Delhi,Dairy,377.25,15,377.25
69a3f9e2-5975-44da-8a31-ca457bc70f54,Mumbai,Snacks,800.66,15,800.66
e33a3cb9-fba1-47bb-bbd7-b182079d192e,Ahmedabad,Frozen Food,1098.89,10,1098.89
76119414-9f7d-4f69-8d31-0e829ae23b1d,Kolkata,Dairy,360.76,25,360.76
84abe9eb-787f-4d34-9cd9-94e1a78fc223,Ahmedabad,Beverages,1056.82,25,1056.82
0bf906d8-319b-4fd8-9451-54b54e57cf50,Mumbai,Frozen Food,876.79,15,876.79
3a395ed6-0fed-4e17-815c-79f00cf1c6eb,Ahmedabad,Household,1065.98,15,1065.98
45a9fe2d-c6c7-477c-b053-c9eaee588cde,Delhi,Fruits,1135.85,25,1135.85
f62e5646-44fb-478f-a20a-1d5163c2cf0b,Hyderabad,Snacks,1171.96,15,1171.96
3bc231c9-648d-4592-9fc5-b62401666536,Mumbai,Personal Care,685.83,10,685.83
00abf144-c5ef-403d-9517-29fa438c1eb3,Bangalore,Personal Care,897.13,15,897.13
3bae5af5-bece-42bb-b3f3-bd9534f40018,Hyderabad,Frozen Food,551.66,25,551.66
0c9a6f47-fed7-4106-886e-66af7b6d59f7,Mumbai,Beverages,563.94,15,563.94
18f69f7f-45d0-41e9-be47-ef19a1cdeabc,Hyderabad,Beverages,1083.64,25,1083.64
ce80639c-b91e-4026-acca-273b25272996,Mumbai,Fruits,730.83,15,730.83
018f1fa9-bd4a-42d2-994b-4e65b4e2ae27,Hyderabad,Beverages,289.88,25,289.88
5b741350-9b14-4e9b-b548-a901bc15f863,Bangalore,Household,1005.55,25,1005.55
1f33933f-9e8c-4e86-9aa8-01e51c34d9b2,Kolkata,Personal Care,1011.37,25,1011.37
66c7c37c-56fa-4c08-a849-f6f0d9fd5846,Hyderabad,Snacks,347.73,10,347.73
ab06d590-2993-4dca-bd94-b0d5271f8a47,Hyderabad,Snacks,303.75,25,303.75
b42b0cc0-389e-497d-a212-7a816bd737ee,Kolkata,Dairy,1036.4,10,1036.4
51b60c59-0616-43a0-926a-078f903a87ac,Ahmedabad,Frozen Food,1115.51,10,1115.51
5776cf1e-4761-4754-a9f1-cbd7d06eed77,Chennai,Dairy,574.69,10,574.69
3a20c95d-cb68-4c20-a935-ded154ab7b52,Chennai,Snacks,278.25,10,278.25
0a912e70-43d4-429c-8a54-c3d2e0450689,Hyderabad,Fruits,1178.13,10,1178.13
f073248d-f898-4e53-99c8-054cf0bc65b8,Chennai,Personal Care,159.73,15,159.73
35c5bcaf-0fdf-467d-b41e-c206edb119d8,Mumbai,Fruits,447.54,25,447.54
49d1d33a-7ccd-4547-b69f-2d4e82d38769,Mumbai,Dairy,1087.59,25,1087.59
9a0e1ebd-3d17-4858-b97d-6fcf05088cc6,Ahmedabad,Dairy,685.1,10,685.1
af276ee6-eb26-4f0c-850b-af0054a86a07,Delhi,Household,1196.62,10,1196.62
e9898f48-7719-439d-9210-0b66f2ee6d7f,Chennai,Dairy,630.5,15,630.5
ddc3d15e-5c80-4f0a-b4ed-78e21cda4d7e,Kolkata,Snacks,518.58,10,518.58
b2f7085d-8f6b-4c24-885c-497b404e407e,Ahmedabad,Household,1189.18,25,1189.18
9933faff-6dde-4ecd-8e0e-27daa08d11ce,Mumbai,Dairy,922.07,10,922.07
282d3315-06ad-4919-a38e-abc361353bc7,Ahmedabad,Beverages,678.89,10,678.89
b0fa7ae5-4519-41e8-9ef2-3a2ffc3e7e45,Ahmedabad,Fruits,338.47,10,338.47
38732b64-5372-411d-81db-98b552f070d5,Ahmedabad,Frozen Food,1191.33,25,1191.33
c8dbc172-9a5c-4ddf-9fe4-cb23ad3e2a55,Chennai,Snacks,614.21,25,614.21
676a43c4-ce9f-45e8-a63f-7de08a6910dd,Ahmedabad,Fruits,918.26,25,918.26
1e608462-e689-4e9b-989a-708970d5866a,Delhi,Snacks,745.15,15,745.15
3caf9644-3b1d-44ba-a701-469b3402cf02,Chennai,Household,292.96,10,292.96
9906849e-690e-4ef5-83ab-b8cbb5651e78,Pune,Frozen Food,614.31,10,614.31
e5596aa0-3b0a-4ba6-9c89-52cfc18e53b6,Hyderabad,Personal Care,954.03,15,954.03
52fb70ca-6be5-45e5-a47d-9b066c7c5e45,Delhi,Fruits,750.99,15,750.99
2127f95e-faf6-49f9-af32-28b62f79dcd9,Ahmedabad,Beverages,942.18,15,942.18
3aeeb78f-4eb3-4c0e-8165-784113e3ede5,Chennai,Fruits,1111.97,15,1111.97
c0a0ebe8-9fe4-4de7-aa3d-b68462ca2518,Chennai,Frozen Food,1192.72,10,1192.72
10d9cb1c-36d9-401c-be94-2f28b719b4d0,Kolkata,Fruits,602.13,25,602.13
0c749a39-0a3d-48ba-afcd-6498042e0618,Chennai,Household,1124.51,10,1124.51
3970b6e7-1ec9-49b9-8eb5-f372d1028800,Chennai,Beverages,601.01,10,601.01
376ce46b-5956-4f9c-8302-ff440f686d6e,Hyderabad,Snacks,1118.29,10,1118.29
78a65718-d222-435f-9517-89be9858d900,Delhi,Frozen Food,550.67,25,550.67
f6591e21-ad88-4fb4-bb39-68c5b9dc2549,Bangalore,Snacks,328.72,15,328.72
149323b3-3804-4e4d-a57c-6d303e926f70,Delhi,Beverages,1036.48,10,1036.48
d0dc5c02-0970-42f2-9c95-f11d9fd22a7f,Mumbai,Fruits,446.55,10,446.55
1f4d63b8-07be-4e68-8fc9-ebc3e57c6585,Ahmedabad,Dairy,732.01,15,732.01
5025fc37-a7cf-4e93-82be-275c396aa90e,Mumbai,Fruits,576.0,15,576.0
c78b34d9-234c-4693-a19e-399bc1e060ba,Delhi,Snacks,340.88,10,340.88
02b379c5-cd23-4295-b3fd-e8f3cbc21d89,Mumbai,Snacks,1092.55,10,1092.55
b7cab529-bf18-4ba2-a65b-aa6f07330ce1,Ahmedabad,Fruits,977.85,25,977.85
eda6a48a-0eae-448c-81e8-ad19012c8955,Delhi,Dairy,953.83,25,953.83
c75b2950-fb79-45de-8532-bd49751da729,Hyderabad,Beverages,921.32,25,921.32
5c10bc66-f10c-4480-b60d-d83498b047f4,Pune,Snacks,683.36,25,683.36
48708103-8dd9-4c37-a113-af1386eaaae6,Kolkata,Frozen Food,156.97,10,156.97
2edc059e-b24b-44a7-a393-925e7b121ca8,Delhi,Household,1132.99,10,1132.99
d68c025c-3236-4511-8fa8-82d0a50aca2a,Hyderabad,Snacks,242.23,10,242.23
1da61504-026e-4f80-b3e9-0ce2c5548ee8,Delhi,Personal Care,589.65,15,589.65
0a3f0f8d-9957-47a7-af8d-4ef68531bea6,Ahmedabad,Frozen Food,1074.02,25,1074.02
1ef80097-0293-4545-9148-f366610c0f51,Pune,Personal Care,255.18,10,255.18
d314501c-f7e7-45fe-9a0a-3b71b2e97703,Kolkata,Household,1128.04,25,1128.04
1693f38b-823b-4edb-b286-6fdcd4ca58e3,Pune,Fruits,527.04,15,527.04
e417f8c3-edc8-4327-9291-243ced6ae91e,Mumbai,Personal Care,304.79,15,304.79
195c469a-f774-496a-9021-ced485df731f,Mumbai,Dairy,432.15,25,432.15
eaea84f6-885e-4009-b289-68037cfa62ac,Ahmedabad,Dairy,186.56,25,186.56
4489182b-7919-4191-a653-5ebbf4dd6921,Pune,Frozen Food,1049.53,10,1049.53
ffd3844d-cc37-430f-96e5-908a653cb5ac,Delhi,Frozen Food,727.11,10,727.11
dca46719-2de6-4c61-bf18-e96812a237dd,Bangalore,Frozen Food,720.5,25,720.5
ce23964e-114d-4c6e-a2d5-dd50f6126c98,Mumbai,Snacks,843.3,10,843.3
bddf408f-af72-4696-99b9-c7d6f12f2a9e,Ahmedabad,Snacks,389.76,15,389.76
72efd840-1e45-431c-aa0e-6d55586effce,Ahmedabad,Household,1038.66,15,1038.66
350e8fc9-5009-4fbe-9a0b-53593e31e616,Pune,Frozen Food,154.74,15,154.74
77e83791-f436-4ea9-97c7-7cc4685eab07,Mumbai,Dairy,989.71,10,989.71
1be99115-0ad6-465e-aeec-50bc38bd17bc,Bangalore,Dairy,892.21,15,892.21
2afae275-fa87-4e7d-a23e-b94cf5c29360,Delhi,Snacks,617.34,10,617.34
07c25f09-377e-4402-9f6d-23411fb32d83,Bangalore,Snacks,1094.31,15,1094.31
cda33b22-7056-44e3-90bb-0ca8ae16015f,Chennai,Dairy,592.11,10,592.11
d76acbaf-37ac-473e-a016-55407a6bb37b,Hyderabad,Snacks,380.63,25,380.63
278d0a78-1ad2-4c90-aa62-da42096d8f74,Kolkata,Personal Care,521.3,10,521.3
6e4b0697-756b-4f04-8e96-1d1a8e12224b,Hyderabad,Frozen Food,179.41,10,179.41
283f3519-6395-4719-a48c-14b7ff1bab22,Mumbai,Snacks,427.7,25,427.7
c65be82f-a949-4887-8414-b0b15a4c350a,Bangalore,Fruits,551.52,10,551.52
a3029231-3097-4c7d-85e6-33d9818897ed,Ahmedabad,Personal Care,561.34,25,561.34
ef6ee9bc-b19e-470e-a181-c5146c3a9e7a,Ahmedabad,Dairy,807.36,10,807.36
b97c4052-a16d-40ba-9f35-f5901716623b,Delhi,Personal Care,500.05,10,500.05
94672586-a4a7-4aa2-87ae-e2a511e2e51e,Chennai,Frozen Food,630.26,25,630.26
1e6e57b6-650b-44c9-9183-740b6e89dc26,Chennai,Snacks,248.46,25,248.46
590a2c37-76f6-4715-ae52-3ce42bd6da41,Delhi,Dairy,1130.56,10,1130.56
3b61ffef-4f45-43de-a0a3-c725992f7d41,Kolkata,Household,707.03,15,707.03
604e29d8-fd32-49a5-9fb1-5902c26bfbea,Chennai,Beverages,692.93,10,692.93
19fb3270-bbca-4bbb-ba05-c0ba4dad0aa3,Pune,Household,991.2,25,991.2
d7996015-f474-4a48-9443-5fe00e396743,Hyderabad,Personal Care,158.21,10,158.21
5797288f-8d7b-499f-ab77-c8a743956c79,Delhi,Snacks,322.52,10,322.52
01e4f650-f4ce-439c-b64a-16ebe7625f4e,Bangalore,Fruits,411.04,25,411.04
a7fc7a59-5762-43b4-a3b8-cdf1578cad56,Mumbai,Dairy,841.24,10,841.24
9bd20fc7-c128-43d8-b859-c64b3c1bf49e,Mumbai,Frozen Food,539.54,10,539.54
c4373c43-5f8b-472d-b008-7ca4cb374f6b,Pune,Snacks,714.29,25,714.29
2606ed55-c270-4ce8-9906-2905c86b0a2c,Pune,Beverages,299.09,15,299.09
2309ec09-2d63-42eb-92d2-893e181be7da,Ahmedabad,Frozen Food,1084.44,15,1084.44
884d0ad0-2d71-49eb-b4ad-7be94448909d,Delhi,Fruits,497.99,15,497.99
9bc01058-3c24-4995-9524-d2a883a5c9dc,Hyderabad,Frozen Food,591.73,10,591.73
ea36fc35-fd70-4bc0-8fbc-918bb515d35c,Ahmedabad,Personal Care,349.04,25,349.04
601c425f-b650-4255-9e89-08ec4619ed66,Chennai,Personal Care,787.9,10,787.9
ef043cc5-ed81-4c95-ac30-447260bbd765,Kolkata,Snacks,188.09,10,188.09
b87b7b03-05b1-407e-b029-f85fdc509006,Pune,Beverages,159.4,15,159.4
67f07473-8bcc-4ab4-8ff9-759129a69a1d,Kolkata,Dairy,460.52,15,460.52
098ae2e4-9f73-419d-a0c3-0ac46e2aa74a,Delhi,Personal Care,564.39,25,564.39
44c6e8a3-30d5-4f31-9262-00f53f4b3d8f,Ahmedabad,Fruits,843.31,15,843.31
11b87c03-09a0-408b-ae2a-546657e48535,Hyderabad,Beverages,430.62,15,430.62
f2686b17-4cef-4fd4-b2ae-c7a3d6332b14,Kolkata,Personal Care,366.68,15,366.68
dc733177-113e-4f95-a708-1093d0805dee,Kolkata,Household,665.19,25,665.19
0535b6a9-57e0-4804-88b9-abb43b3653a9,Pune,Household,897.04,15,897.04
d66f9bea-817b-48b6-9d7a-bb93549e6d89,Hyderabad,Snacks,884.35,10,884.35
445f5688-1b5b-4655-ae97-538445f10569,Hyderabad,Beverages,1146.73,15,1146.73
3f2ddeca-8235-43df-a445-52ec11537573,Mumbai,Dairy,1034.73,25,1034.73
b1668b32-33e2-4137-8e45-d77c02fac5ec,Delhi,Dairy,940.64,25,940.64
0b125ce9-7534-4548-bc69-12b8a026c86a,Hyderabad,Beverages,440.73,10,440.73
1fc935a5-e0a8-4c57-8d84-7ff53e100f0b,Mumbai,Beverages,1112.25,25,1112.25
42cd7ccc-5853-4ab1-a28f-38a08e3ae5a3,Bangalore,Snacks,702.2,15,702.2
82451a0e-90e4-4742-b8f8-c44c7c38774e,Bangalore,Personal Care,1094.04,25,1094.04
e4e03ff0-f7a3-4f42-b773-0501c84f6a66,Mumbai,Frozen Food,436.81,25,436.81
2a25cf61-bb8e-4514-bd4f-0b6f3dde2571,Kolkata,Personal Care,669.53,10,669.53
074b00e4-812f-4a13-84f3-6030bcedd711,Chennai,Household,447.88,15,447.88
711b2fc8-ec9d-494f-8a04-9a7b2acd6635,Chennai,Frozen Food,966.52,25,966.52
648d9954-31c1-400b-ad9e-cfe353d9b556,Bangalore,Beverages,246.64,15,246.64
a533b583-5e2a-4d1b-9f17-0267fe60b19f,Pune,Household,706.85,10,706.85
930718a4-4a18-4f73-8003-33eec6e096f7,Kolkata,Fruits,352.23,15,352.23
14ebe3f0-80d5-4ec7-b890-c8e46f327940,Ahmedabad,Beverages,421.35,25,421.35
